l;"""Cl2 + Propene --> AllylCl + HCl"" rate";"""Cl2 + Propene --> 12-ClC3"" rate";HCl;Propene;Cl2;AllylCl;12-ClC3;FLMOL;T
2.85000000000000;2.50304303495716e-004;7.02919734510983e-004;4.80013017474329e-003;0.790604370105887;0.176817868355033;4.80013017474329e-003;2.29775011895933e-002;0.612932961972712;529.395582113188
2.95000000000000;2.61060582191029e-004;7.02999695383953e-004;5.10533454335980e-003;0.790133160135549;0.175848641327563;5.10533454335980e-003;2.38075294501683e-002;0.612436040582767;531.470377766766
3.05000000000000;2.72199080505450e-004;7.02954914129660e-004;5.42390052403434e-003;0.789648329547940;0.174865016655883;5.42390052403434e-003;2.46388527481087e-002;0.611939150840090;533.555675044427
3.15000000000000;2.83729001145449e-004;7.02782560479632e-004;5.75631229736803e-003;0.789149423804279;0.173866628726111;5.75631229736803e-003;2.54713228748748e-002;0.611442382920023;535.651659687763
3.25000000000000;2.95659478835431e-004;7.02479749083543e-004;6.10306595846144e-003;0.788635977331429;0.172853103530435;6.10306595846144e-003;2.63047872212135e-002;0.610945829037440;537.758521622864
3.35000000000000;3.07999549007328e-004;7.02043539928390e-004;6.46466942178502e-003;0.788107513636633;0.171824058840656;6.46466942178502e-003;2.71390886791407e-002;0.610449583485382;539.876454623423
3.45000000000000;3.20758113205223e-004;7.01470939066232e-004;6.84164228303887e-003;0.787563545465150;0.170779104424331;6.84164228303887e-003;2.79740655444419e-002;0.609953742673186;542.005655930821
3.55000000000000;3.33943900939862e-004;7.00758899683916e-004;7.23451563350150e-003;0.787003575005212;0.169717842307634;7.23451563350150e-003;2.88095514201512e-002;0.609458405163850;544.146325827825
3.65000000000000;3.47565427714054e-004;6.99904323550524e-004;7.64383182201322e-003;0.786427094145047;0.168639867089410;7.64383182201322e-003;2.96453751215169e-002;0.608963671710379;546.298667162316
3.75000000000000;3.61630948926593e-004;6.98904062880637e-004;8.07014415936942e-003;0.785833584787084;0.167544766311158;8.07014415936942e-003;3.04813605830194e-002;0.608469645290816;548.462884817161
3.85000000000000;3.76148409350813e-004;6.97754922654236e-004;8.51401655951341e-003;0.785222519224816;0.166432120888092;8.51401655951341e-003;3.13173267680645e-002;0.607976431141628;550.63918512223
3.95000000000000;3.91125387872150e-004;6.96453663436320e-004;8.97602311151861e-003;0.784593360588215;0.165301505606711;8.97602311151861e-003;3.21530875820362e-002;0.607484136789103;552.82777520417
4.05000000000000;4.06569037160805e-004;6.94997004742170e-004;9.45674757593910e-003;0.783945563363940;0.164152489694721;9.45674757593910e-003;3.29884517894609e-002;0.606992872078365;555.028862269411
4.15000000000000;4.22486018880685e-004;6.93381629176759e-004;9.95678279977633e-003;0.783278573995912;0.162984637468215;9.95678279977633e-003;3.38232229363206e-002;0.606502749199471;557.242652921798
4.25000000000000;4.38882444241623e-004;6.91604189192747e-004;1.04767300610450e-002;0.782591831551414;0.161797509046065;1.04767300610450e-002;3.46571992804315e-002;0.606013882715314;559.469353612227
4.35000000000000;4.55763771586990e-004;6.89661307416009e-004;1.10171982718284e-002;0.781884768537573;0.160590661195136;1.10171982718284e-002;3.54901737236340e-002;0.605526389570588;561.709166816727
4.45000000000000;4.73134734573619e-004;6.87549585330256e-004;1.15788031034962e-002;0.781156811785311;0.159363648253587;1.15788031034962e-002;3.63219337541094e-002;0.605040389111552;563.962291459383
4.55000000000000;4.90999251535607e-004;6.85265610141287e-004;1.21621659945721e-002;0.780407383450823;0.158116023162146;1.21621659945721e-002;3.71522613978866e-002;0.604556003096839;566.228921783824
4.65000000000000;5.09360327848527e-004;6.82805962517972e-004;1.27679130350895e-002;0.779635902138863;0.156847338610353;1.27679130350895e-002;3.79809331806046e-002;0.604073355702068;568.509246127756
4.75000000000000;5.28219951003926e-004;6.80167225267185e-004;1.33966737187671e-002;0.778841784155918;0.155557148305735;1.33966737187671e-002;3.88077201008124e-002;0.603592573518344;570.803445593248
