l [m];Ethane;Propene;Propane;Hydrogen;Ethylene;T [K];"""C2H6 --> C2H4 + H2"" rate";"""C3H8 --> C2H6 + H2"" rate"
2.73500000000000;0.524792366730631;0.0336663344756217;0.132014325293634;0.17159670188468;0.137930271615433;1067.45625917565;0.00133522154374365;0.000339673888524143
2.74500000000000;0.524663230032788;0.0336828572786234;0.131981618102586;0.171677623824799;0.137994670761203;1067.33578708481;0.00133000608426754;0.000338364547613463
2.75500000000000;0.524534620472894;0.033699313546767;0.131949043410039;0.171758215946709;0.138058806623591;1067.21577775505;0.00132482980462563;0.000337064973494918
2.76500000000000;0.524406533996759;0.0337157037880846;0.131916600201045;0.171838480784979;0.138122681229132;1067.09622774646;0.00131969227046549;0.000335775058416815
2.77500000000000;0.524278966595848;0.0337320285049151;0.131884287472059;0.17191842084565;0.138186296581528;1066.97713365694;0.00131459305378981;0.000334494696198196
2.78500000000000;0.524151914306607;0.0337482881939885;0.131852104230762;0.171998038606657;0.138249654661985;1066.85849212167;0.00130953173284011;0.000333223782200128
2.79500000000000;0.524025373209797;0.0337644833465082;0.131820049495903;0.172077336518246;0.138312757429546;1066.74029981257;0.00130450789198575;0.000331962213298411
2.80500000000000;0.523899339429842;0.0337806144482321;0.131788122297131;0.172156317003379;0.138375606821416;1066.62255343772;0.00129952112161217;0.000330709887855988
2.81500000000000;0.523773809134194;0.0337966819795517;0.131756321674839;0.172234982458134;0.138438204753281;1066.50524974093;0.00129457101801332;0.000329466705696465
2.82500000000000;0.523648778532701;0.0338126864155702;0.131724646680007;0.172313335252098;0.138500553119624;1066.38838550112;0.00128965718328472;0.000328232568077731
2.83500000000000;0.523524243876993;0.0338286282261794;0.131693096374046;0.172391377728749;0.138562653794032;1066.27195753193;0.00128477922522275;0.000327007377667153
2.84500000000000;0.523400201459875;0.0338445078761347;0.131661669828653;0.172469112205837;0.138624508629501;1066.15596268114;0.00127993675722112;0.000325791038516054
2.85500000000000;0.523276647614733;0.0338603258251289;0.131630366125654;0.172546540975754;0.13868611945873;1066.04039783023;0.00127512939817199;0.00032458345603532
2.86500000000000;0.523153578714953;0.0338760825278649;0.131599184356868;0.1726236663059;0.138747488094415;1065.92525989389;0.00127035677236982;0.000323384536971712
2.87500000000000;0.523030991173341;0.0338917784341269;0.131568123623958;0.172700490439039;0.138808616329537;1065.81054581957;0.0012656185094157;0.000322194189384278
2.88500000000000;0.522908881441564;0.0339074139888507;0.13153718303829;0.172777015593652;0.138869505937642;1065.69625258697;0.0012609142441245;0.000321012322621469
2.89500000000000;0.5227872460096;0.033922989632192;0.131506361720802;0.172853243964286;0.13893015867312;1065.58237720766;0.00125624361643392;0.000319838847298685
2.90500000000000;0.522666081405187;0.0339385057995944;0.131475658801859;0.172929177721886;0.138990576271474;1065.46891672459;0.00125160627131528;0.000318673675276311
2.91500000000000;0.522545384193292;0.0339539629218556;0.131445073421128;0.173004819014136;0.139050760449589;1065.35586821166;0.00124700185868628;0.000317516719638173
2.92500000000000;0.522425150975589;0.0339693614251926;0.131414604727441;0.173080169965782;0.139110712905995;1065.24322877331;0.00124243003332537;0.000316367894670458
2.93500000000000;0.52230537838994;0.0339847017313059;0.131384251878673;0.173155232678956;0.139170435321125;1065.13099554408;0.00123789045478852;0.000315227115841167
2.94500000000000;0.52218606310989;0.0339999842574425;0.131354014041609;0.173230009233493;0.139229929357566;1065.01916568819;0.00123338278732613;0.000314094299779613
2.95500000000000;0.522067201844167;0.0340152094164578;0.131323890391824;0.173304501687241;0.13928919666031;1064.90773639917;0.00122890669980356;0.000312969364256839
2.96500000000000;0.521948791336197;0.0340303776168763;0.13129388011356;0.173378712076366;0.139348238857;1064.79670489941;0.00122446186562228;0.000311852228166146
2.97500000000000;0.521830828363619;0.0340454892629517;0.131263982399608;0.173452642415654;0.139407057558167;1064.68606843982;0.0012200479626427;0.0003107428115041
2.98500000000000;0.521713309737815;0.0340605447547251;0.131234196451185;0.173526294698804;0.139465654357471;1064.57582429939;0.00121566467310871;0.000309641035351865
2.99500000000000;0.521596232303443;0.0340755444880834;0.131204521477823;0.173599670898721;0.139524030831929;1064.46596978487;0.00121131168357362;0.000308546821856971
3.00500000000000;0.521479592937983;0.0340904888548159;0.131174956697256;0.173672772967799;0.139582188542146;1064.35650223033;0.00120698868482782;0.000307460094215462
3.01500000000000;0.521363388551288;0.0341053782426699;0.131145501335302;0.173745602838201;0.139640129032539;1064.24741899686;0.00120269537182748;0.000306380776654275
3.02500000000000;0.52124761608514;0.0341202130354058;0.131116154625759;0.173818162422138;0.139697853831557;1064.13871747214;0.00119843144362398;0.000305308794413861
